tconst,averageRating,numVotes
tt8404614,7.6,145714
tt8408352,8.5,10
tt8409796,7.4,432
tt8411722,7.3,257
tt8412232,7.2,434
tt8413566,5.0,175
tt8413624,6.8,52
tt8413732,6.7,168
tt8414238,7.1,23
tt8414274,7.6,2423
tt8415786,7.5,205
tt8415880,6.4,89
tt8415986,5.8,894
tt8417466,4.7,723
tt8417536,5.8,59
tt8420184,9.0,177917
tt8422750,8.0,16
tt8422828,8.8,14
tt8423718,8.0,186
tt8424038,7.2,67
tt8425308,7.2,3953
tt8425372,7.7,31
tt8426270,6.6,662
tt8427068,7.0,48
tt8428550,5.3,1138
tt8428622,7.2,1706
tt8429500,7.7,361
tt8429664,7.8,80
tt8430158,7.3,61
tt8430234,7.0,1331
tt8431946,8.1,52
tt8433082,4.0,61
tt8435268,6.1,2242
tt8435308,6.2,2062
tt8436026,7.2,8360
tt8437346,7.6,79
tt8439854,6.4,13973
tt8439948,7.4,69
tt8441994,7.5,260
tt8442644,6.0,17375
tt8442654,6.8,84
tt8442656,7.3,68
tt8443322,7.7,183
tt8443704,7.3,7986
tt8446218,4.2,12
tt8446224,4.7,12
tt8447700,4.8,6
tt8448860,6.6,100
tt8450046,6.3,18
tt8452308,6.8,3645
tt8454808,5.6,145
tt8455816,7.0,594
tt8458056,7.5,5610
tt8459250,7.1,2891
tt8462056,7.5,108
tt8462412,6.9,5297
tt8463228,7.8,1167
tt8465148,8.4,7
tt8465676,8.1,14015
tt8466422,7.5,20
tt8466562,5.7,2651
tt8467360,8.4,18
tt8467788,6.5,861
tt8467922,7.0,417
tt8468448,8.3,17
tt8474320,7.7,11
tt8474974,7.3,93
tt8476166,6.8,785
tt8477336,6.5,610
tt8478050,6.4,11
tt8478236,6.4,34
tt8479368,7.7,405
tt8479430,9.2,5180
tt8483900,7.1,147
tt8484160,6.4,4782
tt8484198,5.1,102
tt8484586,6.8,1043
tt8485400,2.7,20
tt8486896,8.2,51
tt8487786,7.7,1930
tt8488494,6.7,693
tt8490894,8.0,4786
tt8493514,6.2,5568
tt8495338,7.2,8
tt8498250,7.0,5
tt8498554,7.2,370
tt8498560,7.2,306
tt8498840,7.5,248
tt8499798,7.4,127
tt8500086,7.0,2677
tt8502324,6.8,1653
tt8503100,8.5,24
tt8503618,8.3,137118
tt8503978,6.4,14
tt8506056,7.9,98
tt8506832,7.2,44
tt8506874,7.3,1256
tt8506884,9.3,14
tt8507402,7.4,501
tt8507498,8.1,101
tt8507516,4.6,71
tt8508546,5.0,11
tt8508734,6.4,54009
tt8509922,7.6,2591
tt8510150,6.7,9
tt8510174,8.1,73
tt8510324,4.7,9413
tt8510332,6.6,33
tt8510382,7.1,9624
tt8510488,6.2,18953
tt8510550,6.2,22
tt8511504,6.3,13
tt8512320,4.1,676
tt8513302,7.0,787
tt8513606,7.8,10
tt8514784,6.0,8
tt8517308,7.2,21
tt8517684,6.7,7
tt8517780,7.5,3333
tt8517924,8.7,98
tt8518024,8.6,40
tt8519792,7.0,51
tt8521728,5.0,493
tt8521736,6.2,6922
tt8523028,5.5,1868
tt8523042,8.1,14492
tt8525890,8.0,5
tt8526872,7.2,67829
tt8528292,8.5,26
tt8528314,8.2,36
tt8529070,6.3,598
tt8530796,6.2,58
tt8530978,6.4,6378
tt8531322,7.2,22
tt8531592,7.3,780
tt8532954,8.5,17
tt8535968,7.8,16429
tt8539226,6.4,22
tt8539612,7.4,80
tt8539818,5.9,118
tt8541826,6.2,113
tt8542132,6.5,712
tt8543666,8.3,38
tt8543916,7.8,8
tt8545190,8.6,11
tt8545902,8.2,7
tt8546884,6.2,39
tt8548794,7.4,62
tt8548830,6.4,1953
tt8550208,6.7,6586
tt8550800,7.6,114052
tt8551268,8.9,15
tt8553606,6.8,1966
tt8554466,8.1,2252
tt8554982,5.5,27
tt8555340,8.0,11
tt8555458,8.0,10
tt8558784,6.0,33
tt8558972,7.3,33
tt8559894,7.4,189
tt8560884,5.2,761
tt8560918,7.7,1925
tt8561572,7.7,233
tt8565044,7.7,46
tt8565136,6.7,2709
tt8565360,8.3,18
tt8565446,6.6,12
tt8567848,8.3,21
tt8574252,7.2,22012
tt8575476,6.5,2100
tt8578488,7.5,252
tt8580274,6.5,108600
tt8582212,7.3,20
tt8583378,6.3,707
tt8587122,6.1,1074
tt8589156,7.7,45
tt8589768,7.9,11
tt8591846,8.1,721
tt8591984,7.8,102
tt8594346,7.1,116
tt8595208,6.7,119
tt8595708,6.7,692
tt8595766,8.9,27563
tt8598154,4.1,82
tt8599746,6.0,1722
tt8602532,7.6,181
tt8607916,6.3,27
tt8609180,5.8,204
tt8609926,4.4,952
tt8610082,7.0,10641
tt8610996,4.0,167
tt8611086,7.2,11
tt8611880,8.2,65
tt8613724,9.2,6
tt8613876,4.9,7054
tt8616118,7.7,625
tt8617844,7.4,4675
tt8617856,6.0,40
tt8618118,6.0,6123
tt8618456,6.6,37
tt8618654,8.1,8091
tt8619588,4.3,80
tt8622640,7.1,68
tt8628502,5.9,16
tt8628646,8.6,19
tt8629748,6.2,105677
tt8630282,5.7,299
tt8631800,5.4,191
tt8633478,6.7,111282
tt8633528,5.2,200
tt8634328,7.5,364
tt8637504,8.1,6439
tt8639134,8.0,25
tt8641556,7.7,16
tt8649040,7.2,369
tt8649046,7.3,331
tt8649098,5.8,5
tt8649316,7.1,814
tt8651972,8.0,1158
tt8652636,6.0,95
tt8652642,6.4,15415
tt8653482,7.4,17
tt8653618,7.4,8
tt8655740,5.7,175
tt8656018,7.0,12
tt8658104,7.4,12
tt8659050,6.9,501
tt8659750,5.1,1260
tt8660874,7.6,223
tt8662164,7.2,16
tt8663516,5.7,60161
tt8663706,5.6,12
tt8663942,6.6,73
tt8665634,8.1,3753
tt8665900,6.3,1787
tt8666312,7.7,12
tt8666442,6.7,139
tt8667120,3.6,858
tt8667202,5.4,2252
tt8667356,6.3,11
tt8667956,6.5,13986
tt8671544,5.0,50
tt8671762,7.5,33
tt8672914,9.3,8
tt8673042,6.0,226
tt8673610,7.5,3566
tt8675288,5.0,2098
tt8676618,7.5,904
tt8678070,5.1,43
tt8678108,4.2,373
tt8680560,7.0,1875
tt8681362,6.5,479
tt8682088,7.2,150
tt8682100,8.2,434
tt8684236,6.8,10
tt8686460,5.9,196
tt8687584,6.0,593
tt8688814,8.2,31353
tt8689470,7.4,332
tt8689620,8.0,1822
tt8690440,6.6,5082
tt8690518,7.3,5891
tt8690730,7.7,12
tt8690890,7.8,6200
tt8693266,6.4,9095
tt8693362,7.0,47
tt8693758,6.1,178
tt8696886,6.7,7
tt8697022,8.1,699
tt8698956,4.6,8324
tt8699270,6.8,2887
tt8699432,6.4,29
tt8705282,2.1,34
tt8705694,6.9,398
tt8706138,3.0,152
tt8708384,7.4,234
tt8708616,7.7,9
tt8709036,5.3,12910
tt8712750,3.9,2063
tt8714904,8.3,100588
tt8716236,5.6,11
tt8716334,8.5,2541
tt8716424,6.9,8
tt8716800,4.7,1573
tt8717590,6.6,455
tt8718778,6.3,94
tt8722552,8.2,455
tt8722888,7.1,22019
tt8723216,4.7,2995
tt8725166,7.4,8566
tt8725670,9.1,509
tt8725710,8.9,466
tt8726116,6.2,1636
tt8727582,7.1,5197
tt8728796,5.5,8
tt8730152,7.2,655
tt8731842,5.5,110
tt8733106,8.0,371
tt8733598,9.2,5
tt8733898,6.9,4691
tt8735344,7.4,26
tt8736156,7.3,769
tt8736278,7.5,1056
tt8736588,7.8,10
tt8737124,5.3,268
tt8739582,5.8,1356
tt8739944,7.4,25
tt8740540,6.2,17
tt8740790,7.5,217621
tt8741182,7.1,431
tt8741618,6.4,24
tt8741648,6.0,8920
tt8743032,5.0,4369
tt8743064,5.3,12186
tt8745868,9.0,17
tt8746436,7.8,28
tt8746510,7.7,251
tt8747342,6.6,928
tt8747450,6.9,11269
tt8747548,6.9,2506
tt8747560,8.4,2184
tt8747882,7.1,1997
tt8748236,4.4,625
tt8748256,5.8,4334
tt8749922,5.0,1065
tt8750122,4.1,1204
tt8750570,6.2,11897
tt8750956,8.2,7068
tt8752554,9.2,19
tt8755226,6.7,25874
tt8755316,6.2,2184
tt8755748,8.2,23
tt8757960,5.7,785
tt8758086,4.9,4255
tt8758198,6.5,53
tt8758472,7.0,587
tt8758778,7.3,641
tt8760264,7.7,1323
tt8763762,7.2,151
tt8765496,5.9,5843
tt8768044,6.3,72
tt8769032,6.9,3189
tt8769282,7.0,19
tt8771910,7.3,15016
tt8772088,7.7,3083
tt8772296,8.2,290577
tt8772478,7.0,122
tt8773080,7.7,2732
tt8773338,7.5,1218
tt8776686,5.0,751
tt8777554,6.4,45
tt8777562,7.1,53
tt8777632,7.1,63
tt8778010,5.5,13
tt8778064,7.1,41891
tt8780234,7.8,1047
tt8780940,7.4,6
tt8781414,6.7,44453
tt8781470,7.9,289
tt8781720,5.8,82
tt8782440,7.0,55
tt8783532,6.5,3612
tt8784324,6.8,1121
tt8784426,9.0,9
tt8784906,8.3,1397
tt8784956,5.5,67665
tt8785186,7.2,10
tt8785512,7.3,10
tt8786466,7.3,2900
tt8786640,7.3,20
tt8786644,7.5,248
tt8787802,6.6,26942
tt8788398,7.7,559
tt8788458,8.1,56927
tt8788634,7.4,333
tt8790638,7.5,23
tt8791742,7.4,353
tt8792366,8.1,1493
tt8792570,5.2,1241
tt8792882,6.4,647
tt8793990,7.2,982
tt8795582,6.8,2813
tt8796068,6.5,537
tt8800136,7.3,44
tt8800858,6.6,7
tt8802728,6.1,17
tt8804444,7.1,17
tt8806206,8.0,316
tt8806704,7.2,1277
tt8809646,8.3,29685
tt8815444,8.0,980
tt8816992,5.3,165
tt8819596,7.2,1872
tt8820734,7.8,478
tt8821182,4.4,749
tt8824648,7.6,8765
tt8824852,5.0,233
tt8826128,6.2,13294
tt8826936,5.6,495
tt8832052,5.3,203
tt8835038,7.5,1186
tt8835552,6.5,314
tt8836988,6.6,23806
tt8841814,5.4,158
tt8842074,6.5,83
tt8842428,7.1,7
tt8844480,6.4,75
tt8844554,7.3,77
tt8846072,6.1,431
tt8846198,6.2,355
tt8846936,8.0,31
tt8847006,8.6,68
tt8851668,6.1,28996
tt8852242,6.2,214
tt8852408,5.6,87
tt8852536,5.4,324
tt8855592,7.1,6553
tt8855960,6.9,3701
tt8856022,8.5,2341
tt8856470,5.7,6945
tt8857906,6.9,434
tt8858420,3.8,1398
tt8858472,8.5,4365
tt8860218,6.9,23
tt8861786,3.8,328
tt8861802,3.3,1578
tt8862790,6.7,87
tt8865356,8.5,38
tt8865580,5.5,1485
tt8865610,6.8,20
tt8866904,6.6,132
tt8868328,8.2,612
tt8870166,7.8,6
tt8870574,5.9,206
tt8871764,4.0,810
tt8873546,6.4,91
tt8875002,7.4,352
tt8875336,7.6,1975
tt8875342,7.8,2106
tt8875834,7.5,18
tt8876488,2.7,262
tt8876876,5.4,105
tt8879666,5.7,203
tt8880894,7.1,37348
tt8882390,6.3,1093
tt8882486,7.1,1731
tt8884276,6.1,14
tt8884430,7.0,4273
tt8886480,6.1,10
tt8887736,4.2,179
tt8887956,6.1,780
tt8888076,6.4,27
tt8888168,6.4,2401
tt8888710,7.0,301
tt8889716,4.5,206
tt8889964,7.9,495
tt8890230,3.6,212
tt8890582,5.3,813
tt8891536,7.6,330
tt8891990,6.8,602
tt8892272,7.2,51
tt8893498,6.4,190
tt8893502,6.7,526
tt8893546,6.3,425
tt8893550,8.3,12055
tt8893554,5.7,561
tt8893566,7.0,533
tt8893608,6.4,831
tt8894180,7.1,1016
tt8894324,7.1,218
tt8896878,6.0,162
tt8898498,5.2,808
tt8900162,6.8,18
tt8902948,6.6,3994
tt8902990,7.6,10614
tt8906678,7.0,1693
tt8907698,8.4,7
tt8907844,6.0,81
tt8907882,4.5,1782
tt8908002,6.4,15401
tt8908110,6.1,11
tt8909100,8.7,8
tt8909232,8.7,49
tt8909380,8.7,8
tt8911486,6.7,75
tt8911552,8.0,3048
tt8911590,7.7,30
tt8912244,5.5,2028
tt8914012,7.2,2206
tt8914492,6.9,8855
tt8914684,8.1,10245
tt8917248,6.4,2355
tt8917752,6.6,1510
tt8918278,7.6,34
tt8919194,5.9,121
tt8922612,8.2,10
tt8923396,3.5,10709
tt8923854,6.6,37794
tt8929906,8.3,513
tt8931836,8.6,73
tt8935526,6.2,10
tt8935532,7.8,10
tt8936646,6.8,286943
tt8940028,8.2,12
tt8943224,6.6,1146
tt8944014,9.1,28
tt8946976,6.9,45
tt8947782,7.0,55
tt8948614,7.5,1882
tt8949056,6.1,20093
tt8952294,7.1,4832
tt8954098,7.0,25
tt8954732,6.1,34270
tt8958304,7.0,786
tt8959820,7.2,14933
tt8959860,7.9,340
tt8960334,5.3,36
tt8961508,6.8,9070
tt8961530,5.5,544
tt8962124,6.8,140819
tt8962134,6.9,2392
tt8962166,7.3,363
tt8962936,8.9,8
tt8962954,8.4,46
tt8963328,7.9,2824
tt8964288,6.2,12
tt8965432,7.5,2020
tt8968158,7.8,1624
tt8970684,7.7,198
tt8972556,3.5,2344
tt8975028,5.9,4074
tt8975318,7.7,316
tt8975608,5.4,7
tt8976346,8.2,3707
tt8976464,6.6,1216
tt8976576,5.7,11920
tt8976710,4.5,10360
tt8976832,5.3,2786
tt8977332,8.6,26
tt8977396,7.6,46
tt8977400,7.5,32
tt8980868,6.5,5622
tt8981770,6.7,29
tt8983180,6.3,5232
tt8983202,7.0,44991
tt8983210,4.7,167
tt8983240,6.7,118
tt8984382,6.1,232
tt8984816,8.2,887
tt8985618,7.1,118
tt8986256,6.6,130
tt8987918,7.2,694
tt8988638,7.7,285
tt8988748,7.2,4817
tt8991434,7.2,580
tt8991524,7.4,560
tt8991750,6.4,216
tt8992946,5.6,3192
tt8993180,6.8,2744
tt8994710,6.6,1391
tt8994712,6.7,1271
tt8994968,4.4,63
tt8995604,7.4,3709
tt8995606,7.9,178
tt8995696,7.0,565
tt8996456,8.2,6
tt8996530,7.2,6
tt8998676,4.8,6
tt8999986,7.9,16
tt9000388,6.3,7896
tt9001836,8.3,8
tt9007142,5.8,710
tt9010900,5.1,774
tt9011114,5.0,51
tt9011130,5.0,1083
tt9014248,4.2,523
tt9017614,7.2,5174
tt9020768,6.2,107
tt9020932,6.5,21
tt9021608,7.7,558
tt9025424,5.6,9
tt9026184,4.7,11761
tt9027788,7.7,39
tt9027804,7.6,31
tt9032888,5.8,3558
tt9033386,3.9,292
tt9038498,8.6,53
tt9039142,6.1,4226
tt9039192,8.7,13
tt9042156,8.4,40
tt9044128,5.5,1234
tt9044752,6.2,285
tt9046444,7.1,724
tt9046560,6.5,969
tt9046562,7.2,943
tt9046564,7.2,2639
tt9046568,7.0,1677
tt9046574,7.0,3343
tt9046576,6.9,751
tt9046782,6.0,988
tt9048026,6.3,163
tt9048368,5.8,817
tt9048794,6.4,202
tt9049354,6.5,192
tt9049560,5.3,204
tt9049946,7.3,63
tt9050352,7.6,6467
tt9050420,8.0,24
tt9050898,6.4,3265
tt9052986,7.2,23
tt9055008,7.7,51463
tt9055250,7.4,1105
tt9055578,6.7,155
tt9056818,7.6,8806
tt9056824,4.4,1275
tt9057956,5.2,38
tt9059350,7.0,58846
tt9059662,7.4,19
tt9060390,6.0,229
tt9060526,7.3,1267
tt9060534,6.6,989
tt9061430,7.6,17
tt9061654,4.8,8
tt9062342,5.2,844
tt9062580,6.5,310
tt9063106,6.5,3439
tt9063902,7.2,7629
tt9067020,4.7,20698
tt9068514,6.9,852
tt9070966,8.1,182
tt9071140,6.1,222
tt9071180,8.6,7
tt9071322,7.6,120082
tt9072068,7.9,607
tt9072156,7.6,2008
tt9072180,7.3,2910
tt9072268,7.4,1692
tt9072274,6.8,1740
tt9072406,7.1,39
tt9073746,5.1,1361
tt9073748,5.6,663
tt9073940,7.0,12003
tt9073958,6.6,19588
tt9074344,6.0,141
tt9074750,6.9,233
tt9075716,6.8,28
tt9076544,6.4,62
tt9077176,7.8,11
tt9077184,7.4,1552
tt9077188,7.1,2059
tt9077192,4.7,3712
tt9077194,6.5,629
tt9077196,6.2,770
tt9077350,5.4,239
tt9077530,7.4,58125
tt9077540,7.3,27691
tt9077562,6.0,7996
tt9078014,6.8,425
tt9078588,7.8,90
tt9078908,6.8,3786
tt9081440,7.7,142
tt9082064,6.2,9
tt9083202,7.0,120
tt9084890,7.2,430
tt9085726,5.4,77
tt9086910,4.4,637
tt9088414,7.8,26
tt9088954,3.1,325
tt9089652,6.3,55
tt9089662,6.7,60
tt9089666,7.1,51
tt9089796,7.7,575
tt9089808,9.1,828
tt9094282,6.8,6940
tt9095526,6.7,1358
tt9098268,7.6,739
tt9098432,5.7,1441
tt9098586,6.6,348
tt9099336,6.2,20
tt9099344,8.1,300
tt9099938,6.8,5271
tt9100028,4.9,1490
tt9100822,7.1,17888
tt9103932,8.6,13463
tt9105362,7.0,7
tt9106910,7.9,41
tt9107368,5.7,6905
tt9109976,6.2,4026
tt9110340,7.5,4317
tt9113332,5.2,365
tt9114372,7.3,6158
tt9114642,9.5,34
tt9116152,8.7,274
tt9117054,7.5,19194
tt9117090,7.7,430
tt9120598,6.5,22
tt9121348,7.2,5
tt9125432,5.1,46
tt9126324,7.7,266
tt9129976,7.0,29
tt9130380,7.8,30
tt9130454,8.1,229
tt9130702,8.5,421
tt9134194,7.0,14570
tt9134216,5.2,17675
tt9134678,3.8,264
tt9135260,4.5,3258
tt9135350,8.0,94
tt9139220,6.8,57201
tt9139606,9.2,6
tt9140354,6.6,335
tt9140554,8.2,465752
tt9140560,7.9,411699
tt9140904,6.2,61
tt9140960,9.3,1490
tt9142438,5.7,12
tt9142696,6.8,13
tt9143784,5.1,41
tt9144156,7.8,154
tt9144580,7.5,259
tt9144592,7.6,228
tt9145880,6.5,9486
tt9146668,6.9,45
tt9146674,6.7,38
tt9149090,7.5,197
tt9150970,5.4,5881
tt9151230,7.2,16629
tt9151246,9.5,47
tt9152092,7.8,22
tt9152952,8.6,10
tt9153270,6.6,3993
tt9153334,7.6,63
tt9153882,6.3,194
tt9154632,7.5,279
tt9155740,7.1,23
tt9162820,8.4,53
tt9163340,7.0,779
tt9164232,7.0,6
tt9165404,7.5,389
tt9165434,8.1,109
tt9165438,7.1,1085
tt9165688,6.6,303
tt9165706,7.7,2088
tt9165824,5.7,1530
tt9167490,6.8,171
tt9168904,6.4,316
tt9169592,7.3,2163
tt9169602,5.4,1930
tt9170386,5.6,677
tt9170648,7.3,4959
tt9170792,9.5,18
tt9172840,5.8,3451
tt9173998,6.2,31
tt9174578,7.2,13360
tt9174612,6.1,650
tt9176260,5.4,1172
tt9178814,6.3,435
tt9184970,7.5,3208
tt9184986,7.2,33050
tt9184994,7.8,46491
tt9185110,5.5,4114
tt9185316,6.6,3221
tt9188696,7.5,680
tt9189572,4.8,71
tt9194210,8.4,9
tt9195844,6.5,716
tt9196192,3.6,33242
tt9196244,4.4,846
tt9199798,8.0,1422
tt9202294,7.6,48
tt9202720,8.4,65
tt9203030,6.9,124
tt9203042,8.2,568
tt9203064,6.6,146
tt9203078,7.7,1390
tt9203202,5.0,186
tt9203774,7.1,34
tt9204520,8.2,35
tt9204606,6.5,2278
tt9206676,7.5,74
tt9207686,7.3,12
tt9207738,5.0,99
tt9213014,8.2,34
tt9213932,6.1,1946
tt9214766,5.8,282
tt9218258,6.5,45
tt9220896,5.5,46
tt9221942,7.1,20
tt9224006,8.8,12
tt9224266,7.1,148
tt9224520,5.9,12
tt9225192,6.6,6825
tt9225728,7.3,2374
tt9226984,8.5,261
tt9228950,5.2,1797
tt9230904,7.7,338
tt9233514,6.4,66
tt9235070,6.7,481
tt9238392,4.3,139
tt9239888,6.3,7401
tt9242676,7.0,51
tt9242810,6.1,9
tt9243442,4.5,336
tt9244578,8.0,47326
tt9246836,7.6,152
tt9248252,6.8,165
tt9249090,8.0,30
tt9251798,7.3,53722
tt9252468,7.1,32838
tt9252508,5.2,29485
tt9253866,9.2,62041
tt9256654,8.4,2175
tt9257438,7.1,437
tt9257478,7.4,388
tt9257484,4.7,9992
tt9257932,6.4,26
tt9258162,7.7,23
tt9258320,5.6,16
tt9261218,6.4,7399
tt9265270,6.1,16
tt9265536,8.4,44
tt9268756,7.9,350
tt9269288,7.9,57
tt9269498,9.1,20
tt9269564,7.3,12
tt9270416,3.8,333
tt9271164,4.7,3996
tt9271376,8.7,76
tt9271408,8.0,4349
tt9272572,6.1,2109
tt9273658,7.6,187
tt9275630,8.9,18
tt9277788,6.3,34
tt9278032,7.5,2119
tt9279780,7.5,14
tt9280928,9.0,11
tt9281190,6.8,2432
tt9283302,5.8,298
tt9287256,6.5,18
tt9287652,7.2,24
tt9288404,7.5,1520
tt9288860,8.6,1064
tt9288892,6.0,885
tt9288938,7.3,24
tt9293680,8.1,14
tt9298286,7.0,12
tt9298674,6.7,64
tt9303130,8.7,11
tt9304356,9.8,42
tt9307666,6.8,605
tt9308682,7.6,7497
tt9310328,6.4,7452
tt9310372,6.5,4575
tt9310390,6.7,6329
tt9310400,6.2,1600
tt9311920,7.4,130
tt9311948,7.6,13
tt9312006,7.7,15
tt9313468,7.1,44
tt9314996,6.6,1072
tt9315008,5.6,52
tt9315054,6.7,6296
tt9315436,6.4,23
tt9315848,7.0,1453
tt9315892,5.6,13
tt9315990,6.7,680
tt9316002,6.2,681
tt9316022,7.9,4809
tt9316056,5.6,25
tt9319362,6.0,140
tt9320190,6.8,19
tt9320302,6.7,52
tt9322198,6.7,11
tt9325464,5.1,15
tt9326772,6.4,174
tt9327348,7.5,991
tt9328616,6.7,141
tt9331340,8.9,80
tt9331982,8.9,3636
tt9332962,8.2,1628
tt9337588,5.1,9508
tt9337628,7.7,6
tt9342840,5.3,11
tt9343886,7.6,19
tt9343956,6.9,19
tt9345754,6.4,21363
tt9347574,7.7,126
tt9347730,5.9,82686
tt9347960,8.8,9
tt9348042,8.1,289
tt9348612,7.4,130
tt9348692,7.7,23126
tt9348716,8.2,2050
tt9351598,5.5,687
tt9351770,7.2,32
tt9351980,7.4,24972
tt9354842,6.1,52776
tt9357248,7.4,429
tt9358200,7.4,3298
tt9359170,7.2,148
tt9359220,6.9,14369
tt9359294,5.4,2892
tt9361014,5.7,5116
tt9362950,8.2,33
tt9363208,6.6,1664
tt9364720,8.2,47
tt9364848,5.2,167
tt9377046,7.6,175
tt9378320,5.4,385
tt9379642,7.5,21
tt9380420,8.2,25
tt9381622,7.6,10684
tt9381998,6.3,6091
tt9382396,6.5,253
tt9382402,7.3,15
tt9382596,4.1,1347
tt9383048,7.4,12
tt9383166,7.8,14
tt9387250,4.8,10108
tt9389440,8.4,489
tt9390026,5.3,575
tt9390254,7.0,944
tt9391522,5.9,51
tt9391692,6.6,174
tt9392054,3.5,42
tt9392082,6.0,19
tt9392374,4.9,4334
tt9392618,7.2,1111
tt9395448,3.2,68
tt9397920,7.6,32
tt9398466,8.5,30229
tt9398640,6.1,38848
tt9399114,5.1,54
tt9399886,8.3,285
tt9401936,7.7,4339
tt9407298,5.6,21
tt9407338,9.4,5
tt9407594,8.7,99
tt9408236,7.5,19
tt9410706,6.1,251
tt9412268,6.3,6111
tt9413238,7.6,5
tt9413326,7.9,1900
tt9413330,8.1,1929
tt9415902,7.5,138
tt9419188,7.0,9
tt9419834,4.5,26487
tt9421868,7.0,5312
tt9423004,8.1,80
tt9425066,6.4,38
tt9425132,7.7,34834
tt9425142,6.0,47
tt9426186,5.7,5009
tt9426194,7.1,1341
tt9426212,7.3,2336
tt9426290,6.2,1429
tt9428190,3.4,596
tt9428500,6.2,18
tt9428886,7.7,6
tt9430578,6.4,52
tt9433888,7.8,8
tt9434836,3.0,424
tt9436444,8.3,7
tt9437052,5.8,32
tt9437310,7.5,815
tt9448362,6.9,484
tt9451820,7.5,13
tt9454558,7.3,528
tt9458116,6.6,1120
tt9458306,7.4,43
tt9458320,7.8,11
tt9460580,6.1,226
tt9460858,6.8,4540
tt9465388,9.0,102
tt9465600,4.5,6294
tt9466270,6.4,191
tt9466298,6.4,3272
tt9466538,7.2,26
tt9466786,4.7,55
tt9467014,6.5,85
tt9470940,8.3,8
tt9472282,7.4,4182
tt9473962,8.4,789
tt9475918,6.8,9
tt9476490,6.4,2488
tt9477126,7.8,1483
tt9477650,7.6,56
tt9480484,5.9,123
tt9482110,7.5,45
tt9482786,7.1,1654
tt9490648,6.5,17
tt9493708,5.7,470
tt9495224,7.1,142783
tt9498102,7.7,3654
tt9500030,9.6,7
tt9500058,6.6,8
tt9504090,6.8,10
tt9505288,9.1,13
tt9505922,8.3,6
tt9506474,7.1,18589
tt9510422,7.4,5
tt9516224,6.5,305
tt9519124,9.6,5
tt9519490,8.2,11
tt9522038,4.3,31
tt9522354,5.9,795
tt9524610,7.0,11
tt9525268,8.2,15
tt9526794,7.7,34
tt9526822,6.4,652
tt9526978,7.9,632
tt9526986,7.1,627
tt9526994,7.0,627
tt9527662,4.5,382
tt9529618,5.4,844
tt9533342,5.7,527
tt9533804,7.1,7
tt9536832,8.0,7987
tt9536836,6.7,3017
tt9536846,7.2,4685
tt9536850,7.0,2607
tt9537292,7.3,26352
tt9537358,7.3,10
tt9543488,6.4,970
tt9544766,4.2,5
tt9556710,7.1,16
tt9561862,8.4,227019
tt9561968,6.4,703
tt9562694,2.6,3728
tt9567112,7.0,641
tt9567590,9.0,10
tt9567778,6.5,2484
tt9569744,7.7,1766
tt9572706,6.9,18
tt9572786,7.8,44
tt9572944,8.3,38
tt9574444,7.2,34
tt9575388,6.5,115
tt9580880,8.8,8
tt9581768,7.2,9206
tt9582532,6.7,8
tt9584024,7.7,519
tt9586406,7.7,79
tt9587732,5.9,1290
tt9590632,8.3,1141
tt9596056,7.0,35
tt9597190,6.3,2777
tt9597630,7.5,25
tt9597664,8.7,77
tt9597822,9.7,7
tt9598986,7.6,169
tt9601570,7.9,2906
tt9602378,4.3,493
tt9605764,6.4,11
tt9609082,7.7,31
tt9612516,6.7,75268
tt9612680,7.7,1779
tt9614314,8.1,8
tt9614988,7.9,2156
tt9619798,5.8,50071
tt9624438,4.9,146
tt9625916,6.2,15
tt9627060,7.7,41
tt9627240,7.3,59
tt9628210,7.8,686
tt9628244,7.3,2051
tt9632402,7.4,26
tt9632590,5.6,6640
tt9635352,6.8,17
tt9635810,7.6,9
tt9636678,8.4,36
tt9636800,6.7,307
tt9642146,6.0,37
tt9642576,8.7,95
tt9642938,7.3,14040
tt9643218,7.0,8
tt9646240,5.8,2790
tt9647970,8.1,21
tt9647980,7.1,166
tt9648942,6.5,1669
tt9652322,4.6,343
tt9652598,7.7,515
tt9653458,7.1,28
tt9654080,6.4,1334
tt9654082,7.3,665
tt9654086,6.8,1175
tt9658432,6.8,21
tt9663460,8.5,686
tt9664078,5.9,7828
tt9664192,7.5,43
tt9664272,7.1,15
tt9665400,7.3,686
tt9670414,5.7,841
tt9670752,8.5,597
tt9671828,5.5,1750
tt9674994,6.9,8
tt9675006,5.7,10
tt9675754,8.0,12
tt9677416,3.5,190
tt9679712,7.3,66
tt9679718,6.8,79
tt9685340,6.6,15
tt9687560,8.4,24
tt9688030,7.0,49
tt9689672,7.5,29
tt9690030,9.0,10
tt9690252,5.9,34
tt9690260,7.4,18
tt9690302,6.4,1018
tt9692366,5.6,27
tt9694312,4.5,2437
tt9694534,8.2,168
tt9695266,6.7,1554
tt9695556,7.4,1810
tt9698480,7.2,68534
tt9699148,5.8,388
tt9703404,8.1,15
tt9708588,6.2,346
tt9708598,7.6,829
tt9711282,6.3,3759
tt9711338,7.7,511
tt9717424,4.9,529
tt9718604,8.2,45
tt9720560,8.1,19
tt9721666,6.9,2570
tt9723132,7.5,56
tt9723156,5.0,11
tt9724628,6.4,3952
tt9731222,6.5,2601
tt9731242,6.8,11896
tt9731254,6.7,1624
tt9731266,5.5,718
tt9731288,6.7,9487
